002;COCR;Contraste Bariogel - 20 Ml;RDI;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   Contraste utilizado para RX do Coração.  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   * Estamos realizando Raio-X Digital em todas as unidades, exceto unidade Darzan. 
002;CODC;Descompressao Colonica Por Colonoscopia;RDI;yes;
002;CODI;Coombs Direto;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   *Não é necessário preparo prévio. 
002;COFI;Coproporfirina Urina;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   *Permanecer por 2 horas sem urinar antes da coleta. *Nao estar menstruada (aguardar 3 dias apos final do periodo). *A coleta deste exame com sondagem vesical e realizada somente com especificacao no pedido medico. 
002;COFR;Cofator Ristocetina;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   * ESTE EXAME NAO PODE SER REALIZADO PELA COLETA DOMICILIAR  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   * Este exame não pode ser realizado pela coleta domiciliar. Aos domingos e feriados coleta deste exame somente ate as 12:00 horas.  * ESTE EXAME NAO PODE SER REALIZADO PELA COLETA DOMICILIAR 
002;COG1;Rx Colangiografia Transcutanea;RDI;no; -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   * Estamos realizando Raio-X Digital em todas as unidades, exceto unidade Darzan. * Quando o pedido médico constar Ressonância  ou Tomografia com contraste e RAIO-X agendar primeiro o Raio-X. * Realizamos RX Digital em TODAS unidades, o laudo e impresso em pelicula (filme radiologico), nao disponibilizamos em CD s. 
002;COIN;Coombs Indireto;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   *Informar se realizou de transfusões de sangue. *Informar o número de gestacoes. *Informar o tempo de gravidez (em semanas). *Informar se recebeu a vacina Rogan ou Matergan. 
002;COLL;Colesterol Em Liquidos Organicos;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   * Não é necessário preparo prévio. * Coleta realizada pelo médico e enviado ao laboratório o mais breve possível. 
002;COLO;Colonoscopia;RDI;yes; Gatorade ou outro &#150; de limao, maracuja ou abacaxi  Importante: ingerir 2 litros de líquidos claros sem resíduos (como acima) durante todo o dia.  No dia da colonoscopia:  ·Fazer jejum absoluto de alimentos (nao comer nada)  ·Somente e permitido beber liquidos claros e sem residuos (como acima) ate 4 (quatro) horas antes do horario agendado para a colonoscopia  ·Leite e derivados NAO sao permitidos  MEDICACAO  Na vespera do exame:  1.BISACODIL (Lactopurga® ou Dulcolax®): tomar 2 comprimidos as 10:00 horas e 2 comprimidos as 17:00 horas  Conforme horário do exame:  2.PICOPREP®: preparar e tomar conforme orientacoes abaixo. 				 Conforme o horario de seu exame, tomar os saches nos horarios abaixo:  ATENCAO: Verificar a faixa de horario que exame esta agendado para tomar o PICOPREP®:  -Horario agendado a partir das 07h as 09h30:  Tomar o primeiro sache as 19h na vespera do exame, e o segundo sache as 00h no dia do exame.  -Horario agendado a partir das 10h as 11h30:  Tomar o primeiro sache as 20h na véspera do exame, e o segundo sache as 05h no dia do exame.  -Horario agendado a partir das 12h as 13h30:  Tomar o primeiro sache as 21h na vespera do exame, e o segundo sache as 06h no dia do exame.  -Horario agendado a partir das 14h as 15h30:  Tomar o primeiro sache as 21h na vespera do exame, e o segundo sache as 08h no dia do exame.  -Horario agendado a partir das 16h as 17h30:  Tomar o primeiro sache as 00h (meia-noite), e o segundo sache as 10h, ambos no dia do exame.  -Horario agendado a partir das 18h as 19h30:  Tomar o primeiro sache as 01h, e o segundo sache as 10h, ambos no dia do exame.  ·O conteudo do sache (po) devera ser dissolvido em um copo de agua em temperatura ambiente (aproximadamente 150 mL).  ·Colocar sempre o po na agua e nunca a agua sobre o po, para o po se dissolver adequadamente.  ·Nao tomar enquanto esta efervescendo, como um sal de fruta.  ·Mexer com uma colher por 2 a 3 minutos, ate que mude de cor e tenha uma aparencia esverdeada quase transparente.  ·Se a solução ficar quente enquanto o PICOPREP® se dissolve, espere a solucao esfriar para depois beber.  ·Nao colocar na geladeira para esfriar.  ·Beber imediatamente apos a preparacao, apos o produto ter se dissolvido completamente e a solucao ter esfriado.  ·Depois de tomar cada sache, beber 1,5 a 2 litros de agua ou liquidos claros sem residuos (como descrito anteriormente) durante as 2 horas seguintes a cada tomada  CLIENTES QUE FAZEM USO DE MEDICAMENTOS:	  ·Anti-hipertensivos (hidroclortiazida, furosemida- Lasix®, amilorida&#150; Moduretic®, metildopa&#150; Aldomet®, propranolol Inderal®, verapamil Dilacoron®, nifedipino Adalat®, anlodipino Norvasc®, prazosin&#150; Minipress®, captopril, enalapril &#150;Renitec®, losartana, valsartana Diovan® e outros) de uso regular/diario devem ser tomados normalmente durante o preparo para o exame. No dia do exame a medicacao deve ser ingerida antes de vir ao laboratorio com no maximo 1/4 de copo com agua (aproximadamente 50 mL).  ·Medicamentos a base de anticoagulantes: Caso o cliente necessite do uso continuo de anticoagulantes, o medico solicitante do exame devera orientar e autorizar a interrupcao dessas medicacoes.  ·Hipoglicemiantes (medicamentos para Diabetes),como metformina Glifage®, Glucoformin®, clorpropramida Diabinese®, glibenclamida - Daonil®, glimepirida - Amaryl®, nateglinida Starlix®, rosiglitazona - Avandia®, acarbose - Glucobay e outros) nao podem ser ingeridos no dia do exame, apos o exame o uso volta a ser normal.  ORIENTACOES GERAIS:  1- Apos o uso dos medicamentos, o cliente devera ter varias evacuacoes liquidas (diarreia).  2 - O intestino estara bem preparado quando as evacuacoes estiverem liquidas, sem residuos e com coloracao clara ou amarelo clara.  3 -Solicitamos que o cliente compareca no Laboratorio no mínimo 30 (trinta) minutos de antecedencia do horario agendado.  4 -O cliente (ou seu responsavel) deve informar o medico ou a enfermeira do setor a respeito de seus eventuais problemas de saude e dos medicamentos utilizados.  5 -Biopsias ou resseccao de polipos podem ser realizadas durante a colonoscopia e so e possível saber da necessidade dessas intervencoes no decorrer da colonoscopia.  6 - E obrigatorio a presenca de um acompanhante maior de 18 anos, APTO que permaneca na unidade durante a realizacao do exame e que seja o responsavel pelo transporte do cliente, mesmo nos exames sem o uso de sedativo, caso contrario o exame NAO sera realizado.  7- Cliente que realizara exame sob sedacao nao podera voltar dirigindo veiculo ou motocicleta, nem mesmo andar na garupa. E aconselhavel repouso apos o exame.  8 -Caso tenha exames anteriores, desejavel traze-los para comparacoes. 					 9 -A idade para a realizacao do exame em ambiente ambulatorial e de no minimo 16 (dezesseis) anos e no maximo 65 (sessenta e cinco) anos. Clientes com idade abaixo de 16 anos ou superior a 65 anos devera agendar exame em ambiente hospitalar.	  10 -Clientes gestantes, acamados, em uso de respirador, com deficit neurologico, portadores de deficiencia ou incapacidade de locomocao, com peso acima de 120 Kg ou incapacidade de entendimento das orientacoes, deverao marcar seus exames em ambiente hospitalar.  11 -Colonoscopia via colostomia e realizada somente em ambiente hospitalar.  12 -Clientes em periodo de lactacao (amamentacao) nao devem utilizar sedacao.  13 - Em caso da realizacao de biopsias, pode aparecer um pequeno sangramento nas fezes. Se houver qualquer outro sintoma, o cliente deve entrar em contato com o servico onde realizou a colonoscopia.  14 - Apos a realizacao do exame, o cliente podera ingerir liquidos e se alimentar regularmente.  15 - O cliente permanecera no laboratorio apos o exame por cerca de 30 a 60 minutos para recuperacao.  PICOPREP®  pode ser encontrado nas principais drogarias, em caso de duvidas  sobre onde encontrar o medicamento entre em contato no 0800 772 4656 ou   e-mail: SACbr@ferring.com  * Visando a seguranca do cliente nao realizamos o exame em ambiente ambulatorial em gestantes, cadeirantes, acamados, hospitalizados, em uso de respirador, com deficit ; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   INSTRUCOES PARA A COLONOSCOPIA:  ·Os medicamentos abaixo que serao usados para o preparo da colonoscopia deverao ser comprados em farmacia, nao ha necessidade de prescricao medica.  1.Lactopurga® ou Dulcolax® (BISACODIL) 04(quatro) comprimidos  2.PICOPREP® (picossulfato de sodio, oxido de magnesio, acido citrico anidro) 1 caixa  3.Plasil®  (cloridrato de metoclopramida) ou Dramin® (dimenidrinato) 01(um) comprimido se nauseas/vomito.  * QUANDO AGENDADO COLONOSCOPIA + RETOSSIGMOIDOSCOPIA SEGUIR PREPARO DA COLONOSCOPIA.  DIETA:  · 2 (dois) Dias Antes do Exame: Nao consumir sementes, amendoim, nozes e cereais integrais (linhaca, trigo, aveia, centeio, cevada, milho, ervilha e cereais matinais), ate a realizacao da colonoscopia, para nao prejudicar o preparo de colon.  ·Vespera do Exame (1 dia antes da colonoscopia) - Durante todo o dia da vespera da realizacao do seu exame:  Alimentos PROIBIDOS (Nao Ingerir):  ·Qualquer alimento em grande quantidade, mesmo os permitidos.  ·Alimentos que contenham fibras, como hortalicas, verduras, legumes, vegetais com sementes (jilo, quiabo, pepino, tomate), frutas frescas ou secas ou cascas de frutas.  ·Milho cozido, em conserva, espiga de milho, pamonha, curau ou pipoca.  ·Alimentos gordurosos, frituras  ·Carne vermelha, aves ou peixe  ·Leite e derivados (iogurte, queijo, requeijao, manteiga, margarina)  ·Liquidos escuros ou vermelhos (suco de uva ou morango, cafe, refrigerantes ou chas vermelhos ou escuros)  ·Bebidas com residuos (sucos com gomos, bagacos, sementes)  ·Refrigerantes e agua com gas  ·Bebidas alcoolicas  Alimentos PERMITIDOS (Pode Ingerir):  ·Alimentos leves em pequena quantidade, de preferencia pastosa (sopas, caldos, pures)  ·Alimentos a base de carboidratos (arroz branco, macarrao sem molho e sem queijo ralado, batatas cozidas ou assadas)  ·Pao frances ou de forma sem graos, torradas sem graos, bolachas agua e sal  ·Gelatina clara (abacaxi, maracuja, tangerina)  ·Liquidos claros sem residuos, como agua sem gas, chas claros (hortela, cidreira), suco claro coado ou de caixa, agua de coco, isotonicos &#150; Gatorade ou outro &#150; de limao, maracuja ou abacaxi  Importante: ingerir 2 litros de líquidos claros sem resíduos (como acima) durante todo o dia.  No dia da colonoscopia:  ·Fazer jejum absoluto de alimentos (nao comer nada)  ·Somente e permitido beber liquidos claros e sem residuos (como acima) ate 4 (quatro) horas antes do horario agendado para a colonoscopia  ·Leite e derivados NAO sao permitidos  MEDICACAO  Na vespera do exame:  1.BISACODIL (Lactopurga® ou Dulcolax®): tomar 2 comprimidos as 10:00 horas e 2 comprimidos as 17:00 horas  Conforme horário do exame:  2.PICOPREP®: preparar e tomar conforme orientacoes abaixo.  Conforme o horario de seu exame, tomar os saches nos horarios abaixo:  ATENCAO: Verificar a faixa de horario que exame esta agendado para tomar o PICOPREP®:  -Horario agendado a partir das 07h as 09h30:  Tomar o primeiro sache as 19h na vespera do exame, e o segundo sache as 00h no dia do exame.  -Horario agendado a partir das 10h as 11h30:  Tomar o primeiro sache as 20h na véspera do exame, e o segundo sache as 05h no dia do exame.  -Horario agendado a partir das 12h as 13h30:  Tomar o primeiro sache as 21h na vespera do exame, e o segundo sache as 06h no dia do exame.  -Horario agendado a partir das 14h as 15h30:  Tomar o primeiro sache as 21h na vespera do exame, e o segundo sache as 08h no dia do exame.  -Horario agendado a partir das 16h as 17h30:  Tomar o primeiro sache as 00h (meia-noite), e o segundo sache as 10h, ambos no dia do exame.  -Horario agendado a partir das 18h as 19h30:  Tomar o primeiro sache as 01h, e o segundo sache as 10h, ambos no dia do exame.  ·O conteudo do sache (po) devera ser dissolvido em um copo de agua em temperatura ambiente (aproximadamente 150 mL).  ·Colocar sempre o po na agua e nunca a agua sobre o po, para o po se dissolver adequadamente.  ·Nao tomar enquanto esta efervescendo, como um sal de fruta.  ·Mexer com uma colher por 2 a 3 minutos, ate que mude de cor e tenha uma aparencia esverdeada quase transparente.  ·Se a solução ficar quente enquanto o PICOPREP® se dissolve, espere a solucao esfriar para depois beber.  ·Nao colocar na geladeira para esfriar.  ·Beber imediatamente apos a preparacao, apos o produto ter se dissolvido completamente e a solucao ter esfriado.  ·Depois de tomar cada sache, beber 1,5 a 2 litros de agua ou liquidos claros sem residuos (como descrito anteriormente) durante as 2 horas seguintes a cada tomada  CLIENTES QUE FAZEM USO DE MEDICAMENTOS:  ·Anti-hipertensivos (hidroclortiazida, furosemida- Lasix®, amilorida&#150; Moduretic®, metildopa&#150; Aldomet®, propranolol Inderal®, verapamil Dilacoron®, nifedipino Adalat®, anlodipino Norvasc®, prazosin&#150; Minipress®, captopril, enalapril &#150;Renitec®, losartana, valsartana Diovan® e outros) de uso regular/diario devem ser tomados normalmente durante o preparo para o exame. No dia do exame a medicacao deve ser ingerida antes de vir ao laboratorio com no maximo 1/4 de copo com agua (aproximadamente 50 mL).  ·Medicamentos a base de anticoagulantes: Caso o cliente necessite do uso continuo de anticoagulantes, o medico solicitante do exame devera orientar e autorizar a interrupcao dessas medicacoes.  ·Hipoglicemiantes (medicamentos para Diabetes),como metformina Glifage®, Glucoformin®, clorpropramida Diabinese®, glibenclamida - Daonil®, glimepirida - Amaryl®, nateglinida Starlix®, rosiglitazona - Avandia®, acarbose - Glucobay e outros) nao podem ser ingeridos no dia do exame, apos o exame o uso volta a ser normal.  ORIENTACOES GERAIS:  1- Apos o uso dos medicamentos, o cliente devera ter varias evacuacoes liquidas (diarreia).  2 - O intestino estara bem preparado quando as evacuacoes estiverem liquidas, sem residuos e com coloracao clara ou amarelo clara.  3 -Solicitamos que o cliente compareca no Laboratorio no mínimo 30 (trinta) minutos de antecedencia do horario agendado.  4 -O cliente (ou seu responsavel) deve informar o medico ou a enfermeira do setor a respeito de seus eventuais problemas de saude e dos medicamentos utilizados.  5 -Biopsias ou resseccao de polipos podem ser realizadas durante a colonoscopia e so e possível saber da necessidade dessas intervencoes no decorrer da colonoscopia.  6 - E obrigatorio a presenca de um acompanhante maior de 18 anos, APTO que permaneca na unidade durante a realizacao do exame e que seja o responsavel pelo transporte do cliente, mesmo nos exames sem o uso de sedativo, caso contrario o exame NAO sera realizado.  7- Cliente que realizara exame sob sedacao nao podera voltar dirigindo veiculo ou motocicleta, nem mesmo andar na garupa. E aconselhavel repouso apos o exame.  8 -Caso tenha exames anteriores, desejavel traze-los para comparacoes.  9 -A idade para a realizacao do exame em ambiente ambulatorial e de no minimo 16 (dezesseis) anos e no maximo 65 (sessenta e cinco) anos. Clientes com idade abaixo de 16 anos ou superior a 65 anos devera agendar exame em ambiente hospitalar.  10 -Clientes gestantes, acamados, em uso de respirador, com deficit neurologico, portadores de deficiencia ou incapacidade de locomocao, com peso acima de 120 Kg ou incapacidade de entendimento das orientacoes, deverao marcar seus exames em ambiente hospitalar.  11 -Colonoscopia via colostomia e realizada somente em ambiente hospitalar.  12 -Clientes em periodo de lactacao (amamentacao) nao devem utilizar sedacao.  13 - Em caso da realizacao de biopsias, pode aparecer um pequeno sangramento nas fezes. Se houver qualquer outro sintoma, o cliente deve entrar em contato com o servico onde realizou a colonoscopia.  14 - Apos a realizacao do exame, o cliente podera ingerir liquidos e se alimentar regularmente.  15 - O cliente permanecera no laboratorio apos o exame por cerca de 30 a 60 minutos para recuperacao.  PICOPREP®  pode ser encontrado nas principais drogarias, em caso de duvidas  sobre onde encontrar o medicamento entre em contato no 0800 772 4656 ou   e-mail: SACbr@ferring.com  * Visando a seguranca do cliente nao realizamos o exame em ambiente ambulatorial em gestantes, cadeirantes ou com incapacidade de locomocao, acamados, hospitalizados, em uso de respirador, com deficit neurologico que impeca o entendimento das orientacoes sobre o exame e peso superior a 120 kg.  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   Atencao: Paciente ligou ate as 11hs, pode-se marcar com 02 dias de antecedencia, a partir da data da ligacao. Ligou apos as 11hs agendar com 3 dias de antecedencia a partir da data da ligacao.   *Para atendimento do exame Colonoscopia com Biópsia dos convênios: AFRESP, AMIL, BRADESCO, CABESP, COSIPA, DIX, ECONOMUS, EMBRATEL, FUNCEF, GAMA, LINCX, OMINT, SABESP, SKILL, SINDIFIS, SUL AMERICA, UNIMED GUARULHOS e UNIMED CENTRAL NACIONAL, UNIMED ABC e UNIMED FESP, utilizar o código COBP. Demais convênios utilizar os códigos: COLO + BIOP   *  Para atendimentos nas tabelas: PARTICULAR e CONVENIOS COM PAGAMENTO NO CAIXA, lancar os codigos abaixo separadamente de acordo com a solicitação médica: * Informar o cliente que este exame pode gerar procedimentos complementares (Biópsia e Polipectomia) e consequentemente alteração nos valores do exame. COLO - COLONOSCOPIA PLPC - POLIPECTOMIA DE COLON BIOP - BIOPSIA (GASTRICA OU COLON) * Informar o cliente que o AP1-ANATOMO PATOLOGICO nao esta incluso nos precos acima e sera cobrado por cada amostra.  * E obrigatorio trazer pedido medico.  * Nao agendar este exame no mesmo dia que os exames de USG: Abdome, Vias Urinarias, Hipocondrio, Pelvico, Transvaginal e Prova de Boyden. Quando solicitado os dois exames, realizar primeiro o agendamento da Colonoscopia e com intervalo de 2 dias o exame de USG.  * Clientes gestantes, em uso de cadeiras de rodas, acamados ou hospitalizados, agendar somente em ambiente hospitalar.  * A Colonoscopia nao pode ser agendada antes de qualquer exame devido a sedacao.  * O exame de Colonoscopia nao podera ser agendado no mesmo dia onde realize exames em que o cliente tenha que: - Ingerir contraste oral, como por exemplo: Tomografia de Abdome. - Ingerir agua, como por exemplo: USG Pelvico, Abdominal, Prostata e Vias Urinarias. - Estar alimentado, como por exemplo: Teste Ergometrico.  * A Colonoscopia PODE e DEVE ser agendada no mesmo dia que a ENDOSCOPIA, seguindo o preparo da COLONOSCOPIA. Neste dia o cliente devera ficar em jejum total de alimentos e somente e permitido beber liquidos claros e sem residuos (como descrito no preparo) ate 4 (quatro) horas antes do horario agendado para a realização do exame.  *  Clientes gestantes, acamados, em uso de respirador, com deficit neurologico, portadores de deficiencia ou incapacidade de locomocao, com peso acima de 120 Kg ou incapacidade de entendimento das orientacoes sobre o exame, o agendamento deverá ser realizado em ambiente hospitalar.  * Hipertensao: PODE e DEVE fazer uso da medicacao com 1/4 de agua (ate 50 ml) no dia do exame antes de vir ao laboratorio.  * Diabetes: Cliente NAO pode fazer uso da medicacao no dia do exame. A medicacao deve ser usada apos a realizacao do exame. A insulina pode ser aplicada apos a realizacao do exame, mesmo sedado.  * Medicamentos utilizados para sedacao: Xylocaina Spray, Fentanil e Dormonid.  * O cliente nao devera dirigir, pois podera ser administrado sedativo. Não e permitido o deslocamento em motocicleta devido a reacao (sonolencia) provocada pelo sedativo, inclusive na garupa.  * O cliente permanecera no laboratorio apos o exame por cerca de 30 a 60 minutos para recuperacao.  * Limite de peso para unidade ambulatorial/hospitalar ate 120 kg.  PICOPREP®  pode ser encontrado nas principais drogarias, em caso de duvidas sobre onde encontrar o medicamento entre em contato no 0800 772 4656 ou  e-mail: SACbr@ferring.com ;;;;;;;;;;;;;;;;;;;;;;
002;COLP;Colposcopia;RDI;yes; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   * É necessário agendamento prévio. * Trazer exames anteriores da região a ser examinada. * Exame realizado a partir de 12 anos de idade. * Paciente menor de 18 anos (17 anos 11 meses e 29 dias) é obrigatório à presença de um responsável legal para a realização do exame. * Paciente maior de 18 anos é desobrigado a presença do responsável legal para a realização de qualquer exame. * Este exame pode ser realizado em virgens. * NÃO É PERMITIDA A PRESENÇA DE CRIANÇAS DURANTE A REALIZAÇÃO DO EXAME. * A cliente não pode estar menstruada para a realização deste exame. * O exame poderá ser realizado 05 dias após término da menstruação. * Não realizar ducha vaginal (somente higiene externa). * Não manter relações sexuais nos 2 dias anteriores a realização do exame. * Não usar medicamentos no local a ser examinado nos 5 dias anteriores a realização do exame. * Clientes em uso de Anel Vaginal Nuvaring (novo anticoncepcional) podem realizar o exame normalmente, não e necessário retirá-lo. * A colpocitologia oncótica (CO) e colposcopia (COLP) sem biopsia podem ser realizados em qualquer período da gestação. Colposcopia com biopsia realizamos entre o terceiro e sexto mês da gestação. * Clientes que não possuem o colo do útero podem realizar tanto a colpocitologia oncótica (CO) como a colposcopia (COLP).  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   * Quando solicitado Colposcopia e Vulvoscopia, não há necessidade de extender horário. Agendar em 1 horário somente. * PARA OBTER O VALOR DO EXAME NAS TABELAS PARTICULARES E CONVÊNIOS COM PAGAMENTO NO CAIXA, SEGUIR AS ORIENTAÇÕES ABAIXO: * Lançar o código COLP uma única vez. ** Informar ao cliente que é possível que seja necessário a retirada de pólipos ou fragmentos para anátomo patológico. Nestes casos, o valor total somente poderá ser confirmado após o exame, quando teremos o número de biópsias e/ou pólipos ou fragmentos a analisar. Para saber o valor UNITÁRIO dos procedimentos abaixo cadastrar os códigos: * COLP - COLPOSCOPIA * BIUT ou BIVA (biópsia)  (Cobrar 1 vez a cada 2 procedimentos realizados, desde que pertençam ao mesmo sítio de coleta). Exemplo: 03 Biópsias de colo de útero ou vagina, cobrar 1 vez. 01 Biópsia de colo de útero + 1 Biópsia de vagina,  cobrar 2 vezes. * BIPO (Exérese de pólipo)  (Cobrar 1 vez  a cada 3 procedimentos realizados). * AP1  Anátomo patológico  (Cobrar 1 vez para cada amostra coletada). * É obrigatório trazer pedido médico. * Exames de Urina devem ser realizados antes da Colposcopia. * A Colposcopia pode ser realizada no mesmo dia do USG Transvaginal. Neste caso, agendar primeiro a COLPOSCOPIA. * Se o USG Transvaginal for agendado antes da Colposcopia, a Colposcopia só poderá ser realizada 48 horas depois. 
002;COLQ;Citologia Cervicovaginal Em Meio Liquido;RDI;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   1. Nao manter relacoes sexuais desde a vespera do exame.  2. A coleta so podera ser realizada 5 dias apos o termino da menstruacao.  3. Nao usar cremes ou pomadas vaginais 4 dias anteriores a coleta.  4. No dia da coleta do exame nao realizar ducha vaginal interna.  5. E obrigatoria a apresentacao do pedido medico para realizacao do exame, Inclusive para clientes que solicitam a realizacao de forma particular.  6. Para exames coletados pelo medico solicitante, o prazo ideal de encaminhamento ao laboratorio e de ate 2 (dois) meses apos sua coleta, desde que as laminas estejam fixadas e identificadas com a data de coleta.  7. Pacientes virgem, ou que utilizam algum contraceptivo local, como dispositivo intrauterino (DIU), anel vaginal deverao alertar o profissional que ira realizar a coleta.  8. Nao realizamos coleta em clientes menores de 13 anos.  9. O exame e realizado em pacientes gestantes (independente do tempo de gestacao). Porem nao sera realizado a coleta da amostra pelo canal endocervical.  *Codigo COLQ: identificar somente material coletado em MEIO LIQUIDO. Código específico para coleta na unidade. Caso paciente trouxer lâmina, utilizar código CO.  * Codigo CO: identificar somente material coletado ou recebido pela cliente em LAMINA. Código específico para pacientes que entregarem o material coletado por seu médico. Se paciente não tiver lâmina com amostra, cadastrar código COLQ.  * Para clientes de 13 a 17 anos 11 meses e 29 dias e necessario a presenca de um responsavel legal.  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   ** ESTE EXAME NÃO PODE SER REALIZADO PELA COLETA DOMICILIAR ** 
002;COM3;11 - Desoxicortisol ( Composto S) 30 Min. Apos;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   Coletar entre 7:00 e 9:00 horas ou em conformidade com o pedido médico. Informar os tempos de coleta quando este exame for realizado após estímulo.  * ESTE EXAME NAO PODE SER REALIZADO PELA COLETA DOMICILIAR  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   ESTE EXAME NÃO PODE SER REALIZADO PELA COLETA DOMICILIAR. 
002;COM6;11 - Desoxicortisol ( Composto S) 60 Min. Apos;AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   Coletar entre 7:00 e 9:00 horas ou em conformidade com o pedido médico. Informar os tempos de coleta quando este exame for realizado após estímulo.  * ESTE EXAME NAO PODE SER REALIZADO PELA COLETA DOMICILIAR  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   ESTE EXAME NÃO PODE SER REALIZADO PELA COLETA DOMICILIAR. 
002;COMG;Generico - 11 Desoxicortisol(Composto S) Apos Acth;AC;yes; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   Aos domingos e feriados a coleta deste exame e somente ate as 12:00 horas.  **********ATENÇÃO************* * Solicitar ao cliente o envio de um fax do pedido médico e retorne a ligação para efetuar o agendamento. * Caso não tenha aparelho de fax, solicitar que compareça à Unidade Angélica II com o pedido médico para agendamento do exame . * Caso o cliente se recuse em comparecer à Unidade, proceder o agendamento. * Inserir o motivo na observação.  *É necessário agendamento prévio. *Para a realização deste exame é necessário adquirir um medicamento importado. *As informações referentes à aquisição (compra) do medicamento deverá ser realizada através da Central de Relacionamento. *Este exame é um teste de estímulo realizado através de coletas seriadas de sangue em tempos pré-determinados ou a critério médico. *Informar os medicamentos em uso nos últimos 30 dias. *A duração do exame: 1 (uma) hora podendo variar de acordo com a solicitação médica. *Qualquer outro teste funcional só poderá ser realizado com 7 dias de intervalo. *É necessário vir acompanhado por um adulto.  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   **********ATENCAO**********  ESTE EXAME NECESSITA COMPRA DE MEDICAMENTO COM RECEITA.  Seguir script abaixo: 1. O cliente retirou a receita medica na Unidade? Em caso negativo, NAO agendar o exame. 2. Orientar sobre a compra do medicamento importado *PARA A AQUISICAO E NECESSARIO UMA RECEITA MEDICA DESTE MEDICAMENTO E CARTA DE ESCLARECIMENTO, onde o cliente pode retirar somente na unidade: Lavoisier Angelica II nos horarios de 7h00 as 16h00 de segunda a sexta-feira. 3. Caso o cliente ja possua a receita nao ha a necessidade de ir a Unidade, orientar a compra.  OUTRAS INFORMACOES:  * Preco do medicamento? Verificar junto a importadora cujo telefone esta disponivel na carta de esclarecimento entregue junto com a receita, ou entao, ** Importadora Medic Supply: (11) 5085 5856 ou  5085 58888 atendimento@medicsupply.com.br *Ha reembolso pelo convenio? Orientar a consultar o seu convenio. * Por que o cliente e quem devera comprar o medicamento? Porque a ANVISA (Agencia Nacional de Vigilancia Sanitaria) atraves da RDC 350 de 28/12/05 autoriza somente o proprio paciente a adquirir, pois este medicamento nao possui registro no Brasil para poder ser comercializado. *Em media o tempo entre a aquisicao e agendamento e de 7 dias. *Alguns medicamentos necessitam ficar refrigerados, atentar a especificacao do fabricante apos a aquisicao. 
002;COMS;11 - Desoxicortisol ( Composto S);AC;no; -----------------------------------  ---  PRÉ-REQ. DE ATENDIMENTO ---   Aos domingos e feriados a coleta deste exame e somente ate as 12:00 horas.  *Coletar entre 7:00 e 9:00 horas ou em conformidade com  o pedido médico.  * ESTE EXAME NAO PODE SER REALIZADO PELA COLETA DOMICILIAR  -----------------------------------  ---  PRÉ-REQ. DE AGENDAMENTO ---   ESTE EXAME NÃO PODE SER REALIZADO PELA COLETA DOMICILIAR. 
